dataset,algorithm,seed,setting,k,r,selected_agents,selected_agents_count,macro_f1_mean,macro_f1_std,macro_f1_best,best_agent_id,mia_auc,mia_auc_std,trajectory_l1,trajectory_l2,label_l1,target_exposure,solver_success,solve_time_sec,run_dir
20newsgroups,d-federaser,42,DSU,3,0.3,1 5 9,3,0.38045995670995675,0.0,0.38045995670995675,1,0.5090102707749766,0.00013204608425519047,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2724177837371826,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092159
20newsgroups,d-federaser,42,DSU,3,0.4,1 5 9,3,0.3741830065359477,0.0,0.3741830065359477,1,0.5365079365079365,0.0003301152106379762,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2948760986328125,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092235
20newsgroups,d-federaser,42,DSU,3,0.5,1 5 9,3,0.36040911702676404,0.0,0.36040911702676404,1,0.523389355742297,0.0003025555881609635,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.27913951873779297,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092353
20newsgroups,d-federaser,42,DSU,3,0.6,1 5 9,3,0.357338176099786,0.007360014678964844,0.3676556364172463,5,0.5361344537815126,0.000228710526870556,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.307112455368042,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092435
20newsgroups,d-federaser,42,DSU,3,0.7,1 5 9,3,0.36494834370995366,0.0,0.36494834370995366,1,0.5278244631185808,0.00013204608425519047,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.274982213973999,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092549
20newsgroups,d-federaser,42,DSU,3,0.8,1 5 9,3,0.38611470229117284,0.0,0.38611470229117284,1,0.5299253034547152,0.00017468055026959736,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2783224582672119,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092637
20newsgroups,d-federaser,42,DSU,3,0.9,1 5 9,3,0.3563199665831244,0.0,0.3563199665831244,1,0.5138188608776844,6.602304212759524e-05,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2737548351287842,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092747
20newsgroups,d-federaser,42,DSU,3,1.0,1 5 9,3,0.3563199665831244,0.0,0.3563199665831244,1,0.5127917833800186,0.0002877877685793163,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.27753591537475586,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092838
20newsgroups,d-federaser,42,DSU,4,0.1,1 4 5 9,4,0.32690419906460927,0.045421271668998196,0.3995798645798646,5,0.5121498599439775,0.013739551121050637,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.27170515060424805,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092941
20newsgroups,d-federaser,42,DSU,4,0.2,1 4 5 9,4,0.3490288894551329,0.01207833853962279,0.36550638371290545,1,0.533578431372549,0.0037949432105002048,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.2715480327606201,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093040
20newsgroups,d-federaser,42,DSU,4,0.3,1 4 5 9,4,0.37965155952578555,0.01814766054662281,0.40597041847041854,4,0.5089635854341736,0.002060775766045113,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.2751312255859375,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093206
20newsgroups,d-federaser,42,DSU,4,0.4,1 4 5 9,4,0.3916383656118563,0.02236205999393191,0.4275378787878788,4,0.5210084033613446,0.0032515929317209653,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.2665877342224121,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093314
20newsgroups,d-federaser,42,DSU,4,0.5,1 4 5 9,4,0.3907639235764236,0.016916876837619978,0.4176984126984128,4,0.5173669467787114,0.0035306898223965307,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.2696876525878906,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count4_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_093436
