dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-federaser,DSU,6,0.6,3,"42,43,44",0.4456139231139231,0.015525519227759087,0.40797693480269087,0.015637627902633722,0.5104020608775143,0.01066552548857361,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.1799622376759847,0.03350463498574104
20newsgroups,d-federaser,DSU,6,0.7,3,"42,43,44",0.4599436795088969,0.0370741565651055,0.39954090682760984,0.02250948298495516,0.5084888394485918,0.008941683812019563,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.1822949250539144,0.031724780901132746
20newsgroups,d-federaser,DSU,6,0.8,3,"42,43,44",0.4581926406926407,0.028872222502196482,0.39423124358271533,0.018336420159887405,0.5117593502047284,0.011018321274892735,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18128204345703125,0.030021476745630715
20newsgroups,d-federaser,DSU,6,0.9,3,"42,43,44",0.45762533762533764,0.05857170583541859,0.4030661217342074,0.0265150595995938,0.5054199936221166,0.006634071919906148,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18551929791768393,0.034082227911322004
20newsgroups,d-federaser,DSU,6,1.0,3,"42,43,44",0.44091670004713485,0.03470908430860523,0.3986031764627639,0.02108760101732923,0.5053679898328284,0.0056171311228594015,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18348193168640137,0.025224124410793483
20newsgroups,d-federaser,DSU,7,0.1,3,"42,43,44",0.36603647413244933,0.037563257704623584,0.29110553962921487,0.025843547948976427,0.5661411659674123,0.01822924886067633,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11800368626912434,0.007502892456054776
20newsgroups,d-federaser,DSU,7,0.2,3,"42,43,44",0.44696815081490004,0.04040857792265038,0.37608456871506823,0.03196930972124048,0.5462705519665145,0.006372338930239723,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11849498748779297,0.010559244221894346
20newsgroups,d-federaser,DSU,7,0.3,3,"42,43,44",0.4563469814785604,0.05871556145877961,0.4029123933493393,0.04347401509406674,0.5280780163512203,0.01013406880976525,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11961889266967773,0.009668009737827273
20newsgroups,d-federaser,DSU,7,0.4,3,"42,43,44",0.46775567841744314,0.06836791787831215,0.4121188391353334,0.04140042997905415,0.5284895047105195,0.00684978506457919,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12042514483133952,0.0032855785323625862
20newsgroups,d-federaser,DSU,7,0.5,3,"42,43,44",0.4658501020536624,0.03754749707912892,0.41023352171551797,0.037720070523348144,0.5264959572345684,0.005577778546865578,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.11817892392476399,0.007199502059484407
20newsgroups,d-federaser,DSU,7,0.6,3,"42,43,44",0.4489406445520997,0.06650555834917689,0.4022392456144115,0.03411160945051324,0.5314515826836544,0.004403478778911831,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12204535802205403,0.010941163426684159
20newsgroups,d-federaser,DSU,7,0.7,3,"42,43,44",0.4399875660401977,0.04508449163509692,0.3923001396866126,0.025843275648299104,0.5329914421909114,0.0073551847808968574,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.1223751703898112,0.01010482444082312
20newsgroups,d-federaser,DSU,7,0.8,3,"42,43,44",0.4394712646028435,0.0457049072711002,0.3940667460210724,0.036895824632678834,0.5260306856850738,0.003256542109565641,0.22017089808382223,0.05250970356196759,0.12127832824761127,0.01738936289813555,0.10563011161633463,0.028066457060894064,0.12368440628051758,0.0017057196319111645
